Feature,Category
DEST_AIRPORT_ID,11519
DEST_AIRPORT_ID,11525
DEST_AIRPORT_ID,11531
DEST_AIRPORT_ID,11534
DEST_AIRPORT_ID,11535
DEST_AIRPORT_ID,11537
DEST_AIRPORT_ID,11540
DEST_AIRPORT_ID,11545
DEST_AIRPORT_ID,11550
DEST_AIRPORT_ID,11555
DEST_AIRPORT_ID,11559
DEST_AIRPORT_ID,11577
DEST_AIRPORT_ID,11587
DEST_AIRPORT_ID,11588
DEST_AIRPORT_ID,11603
DEST_AIRPORT_ID,11612
DEST_AIRPORT_ID,11615
DEST_AIRPORT_ID,11617
DEST_AIRPORT_ID,11618
DEST_AIRPORT_ID,11619
DEST_AIRPORT_ID,11624
DEST_AIRPORT_ID,11625
DEST_AIRPORT_ID,11630
DEST_AIRPORT_ID,11637
DEST_AIRPORT_ID,11638
DEST_AIRPORT_ID,11641
DEST_AIRPORT_ID,11646
DEST_AIRPORT_ID,11648
DEST_AIRPORT_ID,11651
DEST_AIRPORT_ID,11654
DEST_AIRPORT_ID,11671
DEST_AIRPORT_ID,11684
DEST_AIRPORT_ID,11695
DEST_AIRPORT_ID,11697
DEST_AIRPORT_ID,11699
DEST_AIRPORT_ID,11711
DEST_AIRPORT_ID,11716
DEST_AIRPORT_ID,11719
DEST_AIRPORT_ID,11720
DEST_AIRPORT_ID,11721
DEST_AIRPORT_ID,11724
DEST_AIRPORT_ID,11725
DEST_AIRPORT_ID,11730
DEST_AIRPORT_ID,11731
DEST_AIRPORT_ID,11760
DEST_AIRPORT_ID,11762
DEST_AIRPORT_ID,11764
DEST_AIRPORT_ID,11775
DEST_AIRPORT_ID,11778
DEST_AIRPORT_ID,11784
DEST_AIRPORT_ID,11793
DEST_AIRPORT_ID,11823
DEST_AIRPORT_ID,11827
DEST_AIRPORT_ID,11833
DEST_AIRPORT_ID,11844
DEST_AIRPORT_ID,11845
DEST_AIRPORT_ID,11856
DEST_AIRPORT_ID,11865
DEST_AIRPORT_ID,11867
DEST_AIRPORT_ID,11868
DEST_AIRPORT_ID,11874
DEST_AIRPORT_ID,11879
DEST_AIRPORT_ID,11884
DEST_AIRPORT_ID,11888
DEST_AIRPORT_ID,11898
DEST_AIRPORT_ID,11905
DEST_AIRPORT_ID,11907
DEST_AIRPORT_ID,11908
DEST_AIRPORT_ID,11910
DEST_AIRPORT_ID,11911
DEST_AIRPORT_ID,11915
DEST_AIRPORT_ID,11921
DEST_AIRPORT_ID,11924
DEST_AIRPORT_ID,11928
DEST_AIRPORT_ID,11931
DEST_AIRPORT_ID,11941
DEST_AIRPORT_ID,11950
DEST_AIRPORT_ID,11952
DEST_AIRPORT_ID,11953
DEST_AIRPORT_ID,11973
DEST_AIRPORT_ID,11977
DEST_AIRPORT_ID,11980
DEST_AIRPORT_ID,11982
DEST_AIRPORT_ID,11986
DEST_AIRPORT_ID,11988
DEST_AIRPORT_ID,11995
DEST_AIRPORT_ID,11996
DEST_AIRPORT_ID,11997
DEST_AIRPORT_ID,12003
DEST_AIRPORT_ID,12007
DEST_AIRPORT_ID,12010
DEST_AIRPORT_ID,12012
DEST_AIRPORT_ID,12016
DEST_AIRPORT_ID,12026
DEST_AIRPORT_ID,12051
DEST_AIRPORT_ID,12052
DEST_AIRPORT_ID,12055
DEST_AIRPORT_ID,12066
DEST_AIRPORT_ID,12073
DEST_AIRPORT_ID,12087
DEST_AIRPORT_ID,12094
DEST_AIRPORT_ID,12101
DEST_AIRPORT_ID,12115
DEST_AIRPORT_ID,12119
DEST_AIRPORT_ID,12124
DEST_AIRPORT_ID,12127
DEST_AIRPORT_ID,12129
DEST_AIRPORT_ID,12141
DEST_AIRPORT_ID,12143
DEST_AIRPORT_ID,12156
DEST_AIRPORT_ID,12164
DEST_AIRPORT_ID,12169
DEST_AIRPORT_ID,12171
DEST_AIRPORT_ID,12173
DEST_AIRPORT_ID,12174
DEST_AIRPORT_ID,12175
DEST_AIRPORT_ID,12177
DEST_AIRPORT_ID,12180
DEST_AIRPORT_ID,12184
DEST_AIRPORT_ID,12185
DEST_AIRPORT_ID,12190
DEST_AIRPORT_ID,12191
DEST_AIRPORT_ID,12195
DEST_AIRPORT_ID,12197
DEST_AIRPORT_ID,12206
DEST_AIRPORT_ID,12207
DEST_AIRPORT_ID,12214
DEST_AIRPORT_ID,12217
DEST_AIRPORT_ID,12223
DEST_AIRPORT_ID,12235
DEST_AIRPORT_ID,12239
DEST_AIRPORT_ID,12244
DEST_AIRPORT_ID,12245
DEST_AIRPORT_ID,12250
DEST_AIRPORT_ID,12252
DEST_AIRPORT_ID,12253
DEST_AIRPORT_ID,12255
DEST_AIRPORT_ID,12264
DEST_AIRPORT_ID,12265
DEST_AIRPORT_ID,12266
DEST_AIRPORT_ID,12268
DEST_AIRPORT_ID,12277
DEST_AIRPORT_ID,12278
DEST_AIRPORT_ID,12280
DEST_AIRPORT_ID,12294
DEST_AIRPORT_ID,12315
DEST_AIRPORT_ID,12320
DEST_AIRPORT_ID,12321
DEST_AIRPORT_ID,12323
DEST_AIRPORT_ID,12335
DEST_AIRPORT_ID,12339
DEST_AIRPORT_ID,12343
DEST_AIRPORT_ID,12363
DEST_AIRPORT_ID,12365
DEST_AIRPORT_ID,12370
DEST_AIRPORT_ID,12375
DEST_AIRPORT_ID,12389
DEST_AIRPORT_ID,12391
DEST_AIRPORT_ID,12395
DEST_AIRPORT_ID,12397
DEST_AIRPORT_ID,12402
DEST_AIRPORT_ID,12412
DEST_AIRPORT_ID,12441
DEST_AIRPORT_ID,12448
DEST_AIRPORT_ID,12451
DEST_AIRPORT_ID,12455
DEST_AIRPORT_ID,12472
DEST_AIRPORT_ID,12478
DEST_AIRPORT_ID,12492
DEST_AIRPORT_ID,12494
DEST_AIRPORT_ID,12511
DEST_AIRPORT_ID,12519
DEST_AIRPORT_ID,12520
DEST_AIRPORT_ID,12523
DEST_AIRPORT_ID,12544
DEST_AIRPORT_ID,12553
DEST_AIRPORT_ID,12559
DEST_AIRPORT_ID,12610
DEST_AIRPORT_ID,12615
DEST_AIRPORT_ID,12621
DEST_AIRPORT_ID,12627
DEST_AIRPORT_ID,12633
DEST_AIRPORT_ID,12635
DEST_AIRPORT_ID,12638
DEST_AIRPORT_ID,12641
DEST_AIRPORT_ID,12649
DEST_AIRPORT_ID,12651
DEST_AIRPORT_ID,12652
DEST_AIRPORT_ID,12653
DEST_AIRPORT_ID,12663
DEST_AIRPORT_ID,12671
DEST_AIRPORT_ID,12676
DEST_AIRPORT_ID,12690
DEST_AIRPORT_ID,12693
DEST_AIRPORT_ID,12699
DEST_AIRPORT_ID,12704
DEST_AIRPORT_ID,12705
DEST_AIRPORT_ID,12708
DEST_AIRPORT_ID,12709
DEST_AIRPORT_ID,12719
DEST_AIRPORT_ID,12720
DEST_AIRPORT_ID,12721
DEST_AIRPORT_ID,12728
DEST_AIRPORT_ID,12737
DEST_AIRPORT_ID,12743
DEST_AIRPORT_ID,12748
DEST_AIRPORT_ID,12755
DEST_AIRPORT_ID,12758
DEST_AIRPORT_ID,12769
DEST_AIRPORT_ID,12771
DEST_AIRPORT_ID,12772
DEST_AIRPORT_ID,12773
DEST_AIRPORT_ID,12774
DEST_AIRPORT_ID,12779
DEST_AIRPORT_ID,12782
DEST_AIRPORT_ID,12784
DEST_AIRPORT_ID,12785
DEST_AIRPORT_ID,12786
DEST_AIRPORT_ID,12789
DEST_AIRPORT_ID,12807
DEST_AIRPORT_ID,12815
DEST_AIRPORT_ID,12819
DEST_AIRPORT_ID,12822
DEST_AIRPORT_ID,12824
DEST_AIRPORT_ID,12831
DEST_AIRPORT_ID,12841
DEST_AIRPORT_ID,12844
DEST_AIRPORT_ID,12847
DEST_AIRPORT_ID,12849
DEST_AIRPORT_ID,12851
DEST_AIRPORT_ID,12853
DEST_AIRPORT_ID,12854
DEST_AIRPORT_ID,12855
DEST_AIRPORT_ID,12857
DEST_AIRPORT_ID,12866
DEST_AIRPORT_ID,12868
DEST_AIRPORT_ID,12869
DEST_AIRPORT_ID,12882
DEST_AIRPORT_ID,12883
DEST_AIRPORT_ID,12884
DEST_AIRPORT_ID,12888
DEST_AIRPORT_ID,12889
DEST_AIRPORT_ID,12891
DEST_AIRPORT_ID,12892
DEST_AIRPORT_ID,12895
DEST_AIRPORT_ID,12896
DEST_AIRPORT_ID,12898
DEST_AIRPORT_ID,12899
DEST_AIRPORT_ID,12902
DEST_AIRPORT_ID,12911
DEST_AIRPORT_ID,12915
DEST_AIRPORT_ID,12917
DEST_AIRPORT_ID,12920
DEST_AIRPORT_ID,12932
DEST_AIRPORT_ID,12945
DEST_AIRPORT_ID,12951
DEST_AIRPORT_ID,12953
DEST_AIRPORT_ID,12954
DEST_AIRPORT_ID,12966
DEST_AIRPORT_ID,12969
DEST_AIRPORT_ID,12972
DEST_AIRPORT_ID,12982
DEST_AIRPORT_ID,12983
DEST_AIRPORT_ID,12986
DEST_AIRPORT_ID,12990
DEST_AIRPORT_ID,12991
DEST_AIRPORT_ID,12992
DEST_AIRPORT_ID,13002
DEST_AIRPORT_ID,13003
DEST_AIRPORT_ID,13016
DEST_AIRPORT_ID,13029
DEST_AIRPORT_ID,13032
DEST_AIRPORT_ID,13034
DEST_AIRPORT_ID,13043
DEST_AIRPORT_ID,13048
DEST_AIRPORT_ID,13055
DEST_AIRPORT_ID,13061
DEST_AIRPORT_ID,13068
DEST_AIRPORT_ID,13076
DEST_AIRPORT_ID,13095
DEST_AIRPORT_ID,13105
DEST_AIRPORT_ID,13109
DEST_AIRPORT_ID,13111
DEST_AIRPORT_ID,13121
DEST_AIRPORT_ID,13127
DEST_AIRPORT_ID,13128
DEST_AIRPORT_ID,13139
DEST_AIRPORT_ID,13156
DEST_AIRPORT_ID,13158
DEST_AIRPORT_ID,13162
DEST_AIRPORT_ID,13165
DEST_AIRPORT_ID,13166
DEST_AIRPORT_ID,13169
DEST_AIRPORT_ID,13176
DEST_AIRPORT_ID,13180
DEST_AIRPORT_ID,13182
DEST_AIRPORT_ID,13184
DEST_AIRPORT_ID,13194
DEST_AIRPORT_ID,13196
DEST_AIRPORT_ID,13198
DEST_AIRPORT_ID,13200
DEST_AIRPORT_ID,13203
DEST_AIRPORT_ID,13204
DEST_AIRPORT_ID,13211
DEST_AIRPORT_ID,13218
DEST_AIRPORT_ID,13230
DEST_AIRPORT_ID,13232
DEST_AIRPORT_ID,13240
DEST_AIRPORT_ID,13241
DEST_AIRPORT_ID,13243
DEST_AIRPORT_ID,13244
DEST_AIRPORT_ID,13252
DEST_AIRPORT_ID,13256
DEST_AIRPORT_ID,13264
DEST_AIRPORT_ID,13269
DEST_AIRPORT_ID,13277
DEST_AIRPORT_ID,13282
DEST_AIRPORT_ID,13289
DEST_AIRPORT_ID,13290
DEST_AIRPORT_ID,13292
DEST_AIRPORT_ID,13296
DEST_AIRPORT_ID,13303
DEST_AIRPORT_ID,13306
DEST_AIRPORT_ID,13342
DEST_AIRPORT_ID,13344
DEST_AIRPORT_ID,13347
DEST_AIRPORT_ID,13348
DEST_AIRPORT_ID,13360
DEST_AIRPORT_ID,13367
DEST_AIRPORT_ID,13369
DEST_AIRPORT_ID,13370
DEST_AIRPORT_ID,13375
DEST_AIRPORT_ID,13377
DEST_AIRPORT_ID,13381
DEST_AIRPORT_ID,13388
DEST_AIRPORT_ID,13398
DEST_AIRPORT_ID,13408
DEST_AIRPORT_ID,13415
DEST_AIRPORT_ID,13422
DEST_AIRPORT_ID,13424
DEST_AIRPORT_ID,13433
DEST_AIRPORT_ID,13434
DEST_AIRPORT_ID,13459
DEST_AIRPORT_ID,13467
DEST_AIRPORT_ID,13476
DEST_AIRPORT_ID,13484
DEST_AIRPORT_ID,13485
DEST_AIRPORT_ID,13486
DEST_AIRPORT_ID,13487
DEST_AIRPORT_ID,13490
DEST_AIRPORT_ID,13495
DEST_AIRPORT_ID,13502
DEST_AIRPORT_ID,13504
DEST_AIRPORT_ID,13514
DEST_AIRPORT_ID,13518
DEST_AIRPORT_ID,13520
DEST_AIRPORT_ID,13532
DEST_AIRPORT_ID,13541
DEST_AIRPORT_ID,13543
DEST_AIRPORT_ID,13546
DEST_AIRPORT_ID,13547
DEST_AIRPORT_ID,13559
DEST_AIRPORT_ID,13560
DEST_AIRPORT_ID,13564
DEST_AIRPORT_ID,13574
DEST_AIRPORT_ID,13577
DEST_AIRPORT_ID,13579
DEST_AIRPORT_ID,13594
DEST_AIRPORT_ID,13602
DEST_AIRPORT_ID,13604
DEST_AIRPORT_ID,13605
DEST_AIRPORT_ID,13614
DEST_AIRPORT_ID,13616
DEST_AIRPORT_ID,13625
DEST_AIRPORT_ID,13629
DEST_AIRPORT_ID,13654
DEST_AIRPORT_ID,13676
DEST_AIRPORT_ID,13692
DEST_AIRPORT_ID,13693
DEST_AIRPORT_ID,13694
DEST_AIRPORT_ID,13704
DEST_AIRPORT_ID,13710
DEST_AIRPORT_ID,13714
DEST_AIRPORT_ID,13715
DEST_AIRPORT_ID,13744
DEST_AIRPORT_ID,13746
DEST_AIRPORT_ID,13765
DEST_AIRPORT_ID,13767
DEST_AIRPORT_ID,13768
DEST_AIRPORT_ID,13770
DEST_AIRPORT_ID,13795
DEST_AIRPORT_ID,13796
DEST_AIRPORT_ID,13799
DEST_AIRPORT_ID,13806
DEST_AIRPORT_ID,13826
DEST_AIRPORT_ID,13829
DEST_AIRPORT_ID,13830
DEST_AIRPORT_ID,13832
DEST_AIRPORT_ID,13850
DEST_AIRPORT_ID,13851
DEST_AIRPORT_ID,13853
DEST_AIRPORT_ID,13862
DEST_AIRPORT_ID,13863
DEST_AIRPORT_ID,13871
DEST_AIRPORT_ID,13873
DEST_AIRPORT_ID,13890
DEST_AIRPORT_ID,13891
DEST_AIRPORT_ID,13894
DEST_AIRPORT_ID,13900
DEST_AIRPORT_ID,13914
DEST_AIRPORT_ID,13917
DEST_AIRPORT_ID,13930
DEST_AIRPORT_ID,13931
DEST_AIRPORT_ID,13933
DEST_AIRPORT_ID,13934
DEST_AIRPORT_ID,13935
DEST_AIRPORT_ID,13942
DEST_AIRPORT_ID,13943
DEST_AIRPORT_ID,13952
DEST_AIRPORT_ID,13964
DEST_AIRPORT_ID,13968
DEST_AIRPORT_ID,13970
DEST_AIRPORT_ID,13983
DEST_AIRPORT_ID,14004
DEST_AIRPORT_ID,14006
DEST_AIRPORT_ID,14012
DEST_AIRPORT_ID,14022
DEST_AIRPORT_ID,14025
DEST_AIRPORT_ID,14027
DEST_AIRPORT_ID,14028
DEST_AIRPORT_ID,14030
DEST_AIRPORT_ID,14046
DEST_AIRPORT_ID,14051
DEST_AIRPORT_ID,14054
DEST_AIRPORT_ID,14057
DEST_AIRPORT_ID,14062
DEST_AIRPORT_ID,14065
DEST_AIRPORT_ID,14066
DEST_AIRPORT_ID,14081
DEST_AIRPORT_ID,14082
DEST_AIRPORT_ID,14088
DEST_AIRPORT_ID,14092
DEST_AIRPORT_ID,14098
DEST_AIRPORT_ID,14100
DEST_AIRPORT_ID,14102
DEST_AIRPORT_ID,14107
DEST_AIRPORT_ID,14108
DEST_AIRPORT_ID,14109
DEST_AIRPORT_ID,14112
DEST_AIRPORT_ID,14113
DEST_AIRPORT_ID,14118
DEST_AIRPORT_ID,14119
DEST_AIRPORT_ID,14120
DEST_AIRPORT_ID,14122
DEST_AIRPORT_ID,14125
DEST_AIRPORT_ID,14130
DEST_AIRPORT_ID,14131
DEST_AIRPORT_ID,14150
DEST_AIRPORT_ID,14153
DEST_AIRPORT_ID,14166
DEST_AIRPORT_ID,14167
DEST_AIRPORT_ID,14168
DEST_AIRPORT_ID,14186
DEST_AIRPORT_ID,14193
DEST_AIRPORT_ID,14196
DEST_AIRPORT_ID,14207
DEST_AIRPORT_ID,14210
DEST_AIRPORT_ID,14222
DEST_AIRPORT_ID,14228
DEST_AIRPORT_ID,14229
DEST_AIRPORT_ID,14231
DEST_AIRPORT_ID,14234
DEST_AIRPORT_ID,14237
DEST_AIRPORT_ID,14252
DEST_AIRPORT_ID,14254
DEST_AIRPORT_ID,14256
DEST_AIRPORT_ID,14259
DEST_AIRPORT_ID,14262
DEST_AIRPORT_ID,14268
DEST_AIRPORT_ID,14270
DEST_AIRPORT_ID,14273
DEST_AIRPORT_ID,14275
DEST_AIRPORT_ID,14276
DEST_AIRPORT_ID,14278
DEST_AIRPORT_ID,14282
DEST_AIRPORT_ID,14286
DEST_AIRPORT_ID,14288
DEST_AIRPORT_ID,14293
DEST_AIRPORT_ID,14299
DEST_AIRPORT_ID,14303
DEST_AIRPORT_ID,14306
DEST_AIRPORT_ID,14307
DEST_AIRPORT_ID,14309
DEST_AIRPORT_ID,14312
DEST_AIRPORT_ID,14314
DEST_AIRPORT_ID,14321
DEST_AIRPORT_ID,14324
DEST_AIRPORT_ID,14412
DEST_AIRPORT_ID,14451
DEST_AIRPORT_ID,14453
DEST_AIRPORT_ID,14457
DEST_AIRPORT_ID,14458
DEST_AIRPORT_ID,14465
DEST_AIRPORT_ID,14468
DEST_AIRPORT_ID,14474
DEST_AIRPORT_ID,14477
DEST_AIRPORT_ID,14485
DEST_AIRPORT_ID,14487
DEST_AIRPORT_ID,14489
DEST_AIRPORT_ID,14492
DEST_AIRPORT_ID,14493
DEST_AIRPORT_ID,14496
DEST_AIRPORT_ID,14512
DEST_AIRPORT_ID,14520
DEST_AIRPORT_ID,14524
DEST_AIRPORT_ID,14534
DEST_AIRPORT_ID,14535
DEST_AIRPORT_ID,14539
DEST_AIRPORT_ID,14543
DEST_AIRPORT_ID,14559
DEST_AIRPORT_ID,14570
DEST_AIRPORT_ID,14572
DEST_AIRPORT_ID,14574
DEST_AIRPORT_ID,14576
DEST_AIRPORT_ID,14582
DEST_AIRPORT_ID,14583
DEST_AIRPORT_ID,14588
DEST_AIRPORT_ID,14627
DEST_AIRPORT_ID,14628
DEST_AIRPORT_ID,14633
DEST_AIRPORT_ID,14635
DEST_AIRPORT_ID,14637
DEST_AIRPORT_ID,14645
DEST_AIRPORT_ID,14648
DEST_AIRPORT_ID,14674
DEST_AIRPORT_ID,14677
DEST_AIRPORT_ID,14679
DEST_AIRPORT_ID,14681
DEST_AIRPORT_ID,14682
DEST_AIRPORT_ID,14683
DEST_AIRPORT_ID,14685
DEST_AIRPORT_ID,14689
DEST_AIRPORT_ID,14691
DEST_AIRPORT_ID,14692
DEST_AIRPORT_ID,14695
DEST_AIRPORT_ID,14696
DEST_AIRPORT_ID,14698
DEST_AIRPORT_ID,14704
DEST_AIRPORT_ID,14709
DEST_AIRPORT_ID,14711
DEST_AIRPORT_ID,14712
DEST_AIRPORT_ID,14716
DEST_AIRPORT_ID,14717
DEST_AIRPORT_ID,14718
DEST_AIRPORT_ID,14730
DEST_AIRPORT_ID,14733
DEST_AIRPORT_ID,14738
DEST_AIRPORT_ID,14739
DEST_AIRPORT_ID,14745
DEST_AIRPORT_ID,14747
DEST_AIRPORT_ID,14761
DEST_AIRPORT_ID,14771
DEST_AIRPORT_ID,14783
DEST_AIRPORT_ID,14794
DEST_AIRPORT_ID,14797
DEST_AIRPORT_ID,14802
DEST_AIRPORT_ID,14804
DEST_AIRPORT_ID,14805
DEST_AIRPORT_ID,14812
DEST_AIRPORT_ID,14814
DEST_AIRPORT_ID,14816
DEST_AIRPORT_ID,14819
DEST_AIRPORT_ID,14824
DEST_AIRPORT_ID,14828
DEST_AIRPORT_ID,14831
DEST_AIRPORT_ID,14832
DEST_AIRPORT_ID,14838
DEST_AIRPORT_ID,14842
DEST_AIRPORT_ID,14843
DEST_AIRPORT_ID,14849
DEST_AIRPORT_ID,14856
DEST_AIRPORT_ID,14863
DEST_AIRPORT_ID,14869
DEST_AIRPORT_ID,14871
DEST_AIRPORT_ID,14875
DEST_AIRPORT_ID,14877
DEST_AIRPORT_ID,14879
DEST_AIRPORT_ID,14880
DEST_AIRPORT_ID,14886
DEST_AIRPORT_ID,14893
DEST_AIRPORT_ID,14895
DEST_AIRPORT_ID,14897
DEST_AIRPORT_ID,14905
DEST_AIRPORT_ID,14908
DEST_AIRPORT_ID,14918
DEST_AIRPORT_ID,14919
DEST_AIRPORT_ID,14922
DEST_AIRPORT_ID,14924
DEST_AIRPORT_ID,14942
DEST_AIRPORT_ID,14943
DEST_AIRPORT_ID,14945
DEST_AIRPORT_ID,14952
DEST_AIRPORT_ID,14955
DEST_AIRPORT_ID,14960
DEST_AIRPORT_ID,14967
DEST_AIRPORT_ID,14986
DEST_AIRPORT_ID,14987
DEST_AIRPORT_ID,14991
DEST_AIRPORT_ID,14992
DEST_AIRPORT_ID,15008
DEST_AIRPORT_ID,15012
DEST_AIRPORT_ID,15013
DEST_AIRPORT_ID,15016
DEST_AIRPORT_ID,15018
DEST_AIRPORT_ID,15022
DEST_AIRPORT_ID,15023
DEST_AIRPORT_ID,15024
DEST_AIRPORT_ID,15027
DEST_AIRPORT_ID,15041
DEST_AIRPORT_ID,15048
DEST_AIRPORT_ID,15049
DEST_AIRPORT_ID,15051
DEST_AIRPORT_ID,15052
DEST_AIRPORT_ID,15053
DEST_AIRPORT_ID,15058
DEST_AIRPORT_ID,15061
DEST_AIRPORT_ID,15070
DEST_AIRPORT_ID,15074
DEST_AIRPORT_ID,15081
DEST_AIRPORT_ID,15084
DEST_AIRPORT_ID,15085
DEST_AIRPORT_ID,15091
DEST_AIRPORT_ID,15092
DEST_AIRPORT_ID,15096
DEST_AIRPORT_ID,15113
DEST_AIRPORT_ID,15115
DEST_AIRPORT_ID,15124
DEST_AIRPORT_ID,15125
DEST_AIRPORT_ID,15127
DEST_AIRPORT_ID,15138
DEST_AIRPORT_ID,15147
DEST_AIRPORT_ID,15160
DEST_AIRPORT_ID,15171
DEST_AIRPORT_ID,15174
DEST_AIRPORT_ID,15177
DEST_AIRPORT_ID,15192
DEST_AIRPORT_ID,15210
DEST_AIRPORT_ID,15215
DEST_AIRPORT_ID,15231
DEST_AIRPORT_ID,15232
DEST_AIRPORT_ID,15236
DEST_AIRPORT_ID,15237
DEST_AIRPORT_ID,15245
DEST_AIRPORT_ID,15246
DEST_AIRPORT_ID,15249
DEST_AIRPORT_ID,15250
DEST_AIRPORT_ID,15257
DEST_AIRPORT_ID,15258
DEST_AIRPORT_ID,15277
DEST_AIRPORT_ID,15278
DEST_AIRPORT_ID,15282
DEST_AIRPORT_ID,15293
DEST_AIRPORT_ID,15295
DEST_AIRPORT_ID,15304
DEST_AIRPORT_ID,15306
DEST_AIRPORT_ID,15317
DEST_AIRPORT_ID,15323
DEST_AIRPORT_ID,15356
DEST_AIRPORT_ID,15370
DEST_AIRPORT_ID,15374
DEST_AIRPORT_ID,15376
DEST_AIRPORT_ID,15380
DEST_AIRPORT_ID,15381
DEST_AIRPORT_ID,15385
DEST_AIRPORT_ID,15389
DEST_AIRPORT_ID,15401
DEST_AIRPORT_ID,15402
DEST_AIRPORT_ID,15409
DEST_AIRPORT_ID,15411
DEST_AIRPORT_ID,15412
DEST_AIRPORT_ID,15417
DEST_AIRPORT_ID,15444
DEST_AIRPORT_ID,15446
DEST_AIRPORT_ID,15448
DEST_AIRPORT_ID,15454
DEST_AIRPORT_ID,15455
DEST_AIRPORT_ID,15478
DEST_AIRPORT_ID,15483
DEST_AIRPORT_ID,15497
DEST_AIRPORT_ID,15502
DEST_AIRPORT_ID,15504
DEST_AIRPORT_ID,15513
DEST_AIRPORT_ID,15554
DEST_AIRPORT_ID,15566
DEST_AIRPORT_ID,15567
DEST_AIRPORT_ID,15569
DEST_AIRPORT_ID,15579
DEST_AIRPORT_ID,15581
DEST_AIRPORT_ID,15582
DEST_AIRPORT_ID,15584
DEST_AIRPORT_ID,15595
DEST_AIRPORT_ID,15601
DEST_AIRPORT_ID,15607
DEST_AIRPORT_ID,15624
DEST_AIRPORT_ID,15626
DEST_AIRPORT_ID,15627
DEST_AIRPORT_ID,15628
DEST_AIRPORT_ID,15632
DEST_AIRPORT_ID,15643
DEST_AIRPORT_ID,15689
DEST_AIRPORT_ID,15709
DEST_AIRPORT_ID,15718
DEST_AIRPORT_ID,15721
DEST_AIRPORT_ID,15725
DEST_AIRPORT_ID,15741
DEST_AIRPORT_ID,15754
DEST_AIRPORT_ID,15785
DEST_AIRPORT_ID,15793
DEST_AIRPORT_ID,15794
DEST_AIRPORT_ID,15798
DEST_AIRPORT_ID,15838
DEST_AIRPORT_ID,15841
DEST_AIRPORT_ID,15843
DEST_AIRPORT_ID,15853
DEST_AIRPORT_ID,15855
DEST_AIRPORT_ID,15856
DEST_AIRPORT_ID,15861
DEST_AIRPORT_ID,15862
DEST_AIRPORT_ID,15868
DEST_AIRPORT_ID,15885
DEST_AIRPORT_ID,15887
DEST_AIRPORT_ID,15917
DEST_AIRPORT_ID,15919
DEST_AIRPORT_ID,15923
DEST_AIRPORT_ID,15991
DEST_AIRPORT_ID,15994
DEST_AIRPORT_ID,16016
DEST_AIRPORT_ID,16017
DEST_AIRPORT_ID,16042
DEST_AIRPORT_ID,16057
DEST_AIRPORT_ID,16078
DEST_AIRPORT_ID,16085
DEST_AIRPORT_ID,16088
DEST_AIRPORT_ID,16097
DEST_AIRPORT_ID,16101
DEST_AIRPORT_ID,16115
DEST_AIRPORT_ID,16121
DEST_AIRPORT_ID,16133
DEST_AIRPORT_ID,16149
DEST_AIRPORT_ID,16163
DEST_AIRPORT_ID,16171
DEST_AIRPORT_ID,16173
DEST_AIRPORT_ID,16174
DEST_AIRPORT_ID,16178
DEST_AIRPORT_ID,16204
DEST_AIRPORT_ID,16208
DEST_AIRPORT_ID,16215
DEST_AIRPORT_ID,16217
DEST_AIRPORT_ID,16218
DEST_AIRPORT_ID,16229
DEST_AIRPORT_ID,16232
DEST_AIRPORT_ID,16233
DEST_AIRPORT_ID,16240
DEST_AIRPORT_ID,16242
DEST_AIRPORT_ID,16252
DEST_AIRPORT_ID,16254
DEST_AIRPORT_ID,16257
DEST_AIRPORT_ID,16263
DEST_AIRPORT_ID,16267
DEST_AIRPORT_ID,16268
DEST_AIRPORT_ID,16271
DEST_AIRPORT_ID,16293
DEST_AIRPORT_ID,16304
DEST_AIRPORT_ID,16306
DEST_AIRPORT_ID,16310
DEST_AIRPORT_ID,16321
DEST_AIRPORT_ID,16340
DEST_AIRPORT_ID,16345
DEST_AIRPORT_ID,16346
DEST_AIRPORT_ID,16422
DEST_AIRPORT_ID,16477
DEST_AIRPORT_ID,16567
DEST_AIRPORT_ID,16603
DEST_AIRPORT_ID,16621
DEST_AIRPORT_ID,16647
DEST_AIRPORT_ID,16782
DEST_AIRPORT_ID,16832
DEST_AIRPORT_ID,16845
DEST_AIRPORT_ID,16852
DEST_AIRPORT_ID,16869
DEST_AIRPORT_ID,16996
DEST_AIRPORT_ID,16998
ORIGIN_CITY_MARKET_ID,30005
ORIGIN_CITY_MARKET_ID,30007
ORIGIN_CITY_MARKET_ID,30009
ORIGIN_CITY_MARKET_ID,30011
ORIGIN_CITY_MARKET_ID,30020
ORIGIN_CITY_MARKET_ID,30056
ORIGIN_CITY_MARKET_ID,30070
ORIGIN_CITY_MARKET_ID,30073
ORIGIN_CITY_MARKET_ID,30082
ORIGIN_CITY_MARKET_ID,30107
ORIGIN_CITY_MARKET_ID,30113
ORIGIN_CITY_MARKET_ID,30135
ORIGIN_CITY_MARKET_ID,30136
ORIGIN_CITY_MARKET_ID,30139
ORIGIN_CITY_MARKET_ID,30140
ORIGIN_CITY_MARKET_ID,30141
ORIGIN_CITY_MARKET_ID,30146
ORIGIN_CITY_MARKET_ID,30148
ORIGIN_CITY_MARKET_ID,30150
ORIGIN_CITY_MARKET_ID,30154
ORIGIN_CITY_MARKET_ID,30155
ORIGIN_CITY_MARKET_ID,30157
ORIGIN_CITY_MARKET_ID,30158
ORIGIN_CITY_MARKET_ID,30162
